row_id,listingId,title,price,area_sqft,bhk,bathrooms,parking,location,city,latitude,longitude,floor_number,total_floors,furnishing,facing,age_years,possession_category,possession_date,is_under_construction,project_name,posted_date,propertyType,saleTag,data_source
ROW_01467,SYN_03431,,12970000.0,966.0,2.0,2,1,"Balagere, Bengaluru",,,,4.0,22.0,Semi Furnished,East,10.7,Ready to Move,,False,,,,,Synthetic
ROW_01468,REAL_20901399,3 BHK Flat,30500000.0,2142.0,3.0,3,1,"Nallurhalli, Whitefield",Bengaluru,12.968091,77.733482,28.0,39.0,Unfurnished,North,,Upcoming,2027-12-30,True,Prestige Park Grove,2026-08-12,resale,Resale,Real
ROW_01469,REAL_20868908,3 BHK Flat,29000000.0,1800.0,3.0,3,1,"Balagere, Bengaluru",Bengaluru,12.9382434,77.7263461,6.0,14.0,Unfurnished,East,,Ready to Move,,False,Sobha Ayana At Dream Acres Wing 60 To 71,2026-08-07,resale,Resale,Real
ROW_01470,SYN_04496,,16390000.0,1398.0,2.0,2,1,"Manayata Tech Park, Thanisandra",,,,3.0,4.0,Unfurnished,West,5.1,Ready to Move,,False,,,,,Synthetic
ROW_01471,REAL_20040846,2 BHK Flat,12700000.0,1112.0,2.0,2,1,"Chikkakannalli, Bengaluru",Bengaluru,12.891599,77.705559,10.0,27.0,Unfurnished,East,,Ready to Move,,False,Godrej Park Retreat,2026-08-19,resale,Resale,Real
ROW_01472,REAL_21086171,3 BHK Flat,24500000.0,1820.0,3.0,3,1,"Begur, Bengaluru",Bengaluru,12.869567,77.634377,14.0,18.0,Semi Furnished,East,1.0,Ready to Move,,False,CANVAS & COVE,2026-09-09,resale,Resale,Real
ROW_01473,REAL_20568814,2 BHK Flat,16100000.000000002,1203.0,2.0,2,1,"Hosahalli, Bengaluru",Bengaluru,13.146092,77.638924,4.0,13.0,Semi Furnished,North,2.0,Ready to Move,,False,Purva Zenium,2026-06-27,resale,Resale,Real
ROW_01474,REAL_20956765,2 BHK Flat,8900000.0,904.0,2.0,2,1,"Sampigehalli, Bengaluru",Bengaluru,13.083252,77.619484,2.0,9.0,Semi Furnished,North,1.0,Ready to Move,,False,Provident Too Good Homes,2026-08-20,resale,Resale,Real
ROW_01475,SYN_04915,,17100000.0,1385.0,2.0,2,1,"Manayata Tech Park, Thanisandra",,,,22.0,26.0,Semi Furnished,North,2.0,Ready to Move,,False,,,,,Synthetic
ROW_01476,REAL_20918226,3 BHK Flat,16500000.0,1125.0,3.0,2,1,"Kumbalgodu, Bengaluru",Bengaluru,12.879421,77.43483,3.0,4.0,Unfurnished,West,,Ready to Move,,False,Brigade Horizon,2026-08-14,resale,Resale,Real
ROW_01477,SYN_02738,,12200000.0,1173.0,2.0,2,2,"Gandhi Bazaar, Basavanagudi",,,,7.0,18.0,Fully Furnished,Unknown,9.9,Upcoming,2027-02-08,True,,,,,Synthetic
ROW_01478,REAL_20099471,2 BHK Flat,21500000.0,839.0,2.0,2,1,"Yadavanahalli, Bengaluru",Bengaluru,12.788372,77.745361,28.0,33.0,Unfurnished,East,,Upcoming,2026-08-14,True,Sobha Brooklyn Towers Townpark,2026-08-14,resale,Resale,Real
ROW_01479,REAL_20927412,3 BHK Flat,15600000.0,1300.0,3.0,2,1,"Konappana Agrahara, Rayasandra",Bengaluru,12.866102,77.666008,11.0,21.0,Unfurnished,East,,Upcoming,2027-05-06,True,Ramky Lumina,2026-08-16,resale,Resale,Real
ROW_01480,SYN_04070,,9180000.0,1471.0,2.0,2,2,"BEML Cooperative Society Layout, Bengaluru",,,,4.0,4.0,Semi Furnished,North,1.4,Ready to Move,,False,,,,,Synthetic
ROW_01481,REAL_21041367,4 BHK Flat,45000000.0,2500.0,4.0,4,2,"Malleswaram, Bengaluru",Bengaluru,13.007106,77.568301,3.0,3.0,Semi Furnished,West,23.0,Ready to Move,,False,,2026-09-03,resale,Resale,Real
ROW_01482,REAL_20584147,3.5 BHK Flat,35000000.0,2400.0,3.5,3,2,"Sri Balaji Krupa Layout, R.K. Hegde Nagar",Bengaluru,13.069581,77.633171,24.0,33.0,Semi Furnished,North,1.0,Ready to Move,,False,Purva Atmosphere,2026-09-01,resale,Resale,Real
ROW_01483,SYN_01961,,15930000.0,1455.0,3.0,3,1,"Happy Valley Layout, Subramanyapura",,,,2.0,4.0,Unfurnished,Unknown,0.1,Ready to Move,,False,,,,,Synthetic
ROW_01484,REAL_21061750,3 BHK Flat,24000000.0,1775.0,3.0,3,2,"Gandhi Nagar, Munnekollal",Bengaluru,12.95549,77.710814,6.0,9.0,Semi Furnished,East,15.0,Ready to Move,,False,Mangalya Suryodaya Apartments,2026-09-06,resale,Resale,Real
ROW_01485,REAL_20816464,4 BHK Flat,43200000.0,2544.0,4.0,5,1,"Gunjur Village, Bengaluru",Bengaluru,12.9272416395018,77.7328129614079,8.0,33.0,Unfurnished,West,,Ready to Move,,False,,2026-07-31,resale,Resale,Real
ROW_01486,SYN_03572,,10560000.0,1095.0,2.0,2,1,"Hunasamaranahalli, Bengaluru",,,,17.0,21.0,Unfurnished,Unknown,9.4,Ready to Move,,False,,,,,Synthetic
ROW_01487,SYN_04714,,13860000.0,1269.0,3.0,3,1,"Prithvi Layout, Whitefield",,,,13.0,14.0,Unfurnished,East,7.1,Ready to Move,,False,,,,,Synthetic
ROW_01488,REAL_20141998,2 BHK Flat,11000000.0,1160.0,2.0,2,2,"East Of NGEF Layout, Kasturi Nagar",Bengaluru,13.005652,77.659535,2.0,5.0,Semi Furnished,Unknown,5.0,Ready to Move,,False,,2026-07-24,resale,Resale,Real
ROW_01489,SYN_04537,,18370000.0,1683.0,3.0,3,2,"Hosahalli, Bengaluru",,,,11.0,12.0,Semi Furnished,East,7.0,Ready to Move,,False,,,,,Synthetic
ROW_01490,REAL_21000623,3 BHK Flat,14000000.0,1385.0,3.0,2,1,"Phase 1, Whitefield",Bengaluru,12.968301,77.738134,6.0,10.0,Unfurnished,East,4.0,Ready to Move,,False,,2026-08-27,resale,Resale,Real
ROW_01491,REAL_20947175,3 BHK Flat,28200000.0,1563.0,3.0,2,1,"Hosapalya, Kudlu Gate",Bengaluru,12.889577,77.640076,5.0,21.0,Semi Furnished,East,7.0,Ready to Move,,False,Sattva Cadenza,2026-08-19,resale,Resale,Real
ROW_01492,SYN_01367,,23040000.0,1687.0,3.0,3,2,"Balagere, Bengaluru",,,,15.0,27.0,Semi Furnished,West,7.6,Ready to Move,,False,,,,,Synthetic
ROW_01493,REAL_19430272,2 BHK Flat,120000000.0,3000.0,2.0,2,2,"Dena Bank Colony, Ganganagar",Bengaluru,13.019445,77.584457,26.0,40.0,Semi Furnished,South,5.0,Ready to Move,,False,Embassy One,2026-08-01,resale,Resale,Real
ROW_01494,REAL_19859803,2.5 BHK Flat,19300000.0,1407.0,2.5,2,1,"Devasthanagalu, Varthur",Bengaluru,12.934273,77.739616,3.0,33.0,Unfurnished,North,1.0,Ready to Move,,False,Prestige Lavender Fields,2026-07-31,resale,Resale,Real
ROW_01495,SYN_03086,,9950000.0,857.0,2.0,2,1,"Chikkakannalli, Bengaluru",,,,2.0,17.0,Semi Furnished,East,7.8,Ready to Move,,False,,,,,Synthetic
ROW_01496,REAL_20899574,3 BHK Flat,15600000.0,1585.0,3.0,3,1,"Bidare Agraha, Bengaluru",Bengaluru,13.037164,77.751762,1.0,11.0,Semi Furnished,Unknown,5.0,Ready to Move,,False,SLV Central Park,2026-08-11,resale,Resale,Real
ROW_01497,SYN_01045,,32250000.0,2033.0,3.0,3,4,"Thigala Chowdadenahalli, Bengaluru",,,,9.0,14.0,Semi Furnished,East,1.3,Ready to Move,,False,,,,,Synthetic
ROW_01498,SYN_01881,,15860000.0,1551.0,3.0,2,2,"Gummanahalli, Bengaluru",,,,4.0,25.0,Semi Furnished,East,8.6,Ready to Move,,True,,,,,Synthetic
ROW_01499,SYN_01777,,9090000.0,1033.0,2.0,2,1,"Park View Layout, Amrutahalli",,,,2.0,4.0,Semi Furnished,West,12.5,Ready to Move,,False,,,,,Synthetic
ROW_01500,REAL_15808831,2 BHK Flat,7200000.0,1050.0,2.0,2,1,"Lake City, Bommanahalli",Bengaluru,12.8994704,77.6153913,0.0,4.0,Semi Furnished,West,14.0,Ready to Move,,False,,2026-09-13,resale,Resale,Real
ROW_01501,SYN_03703,,25150000.0,1921.0,3.0,3,4,"Balagere, Bengaluru",,,,6.0,6.0,Unfurnished,East,4.1,Upcoming,2026-06-17,True,,,,,Synthetic
ROW_01502,REAL_21072840,2 BHK Flat,9000000.0,929.0,2.0,2,1,"Jayanagar Housing Society Layout, Subramanyapura",Bengaluru,12.8970808873654,77.5400787637717,8.0,12.0,Semi Furnished,Unknown,12.0,Ready to Move,,False,,2026-09-08,resale,Resale,Real
ROW_01503,SYN_03872,,27050000.0,1923.0,3.0,2,1,"P&T Layout, Thanisandra",,,,13.0,16.0,Semi Furnished,Unknown,7.5,Ready to Move,,False,,,,,Synthetic
ROW_01504,SYN_01964,,14880000.0,1236.0,2.0,2,2,"Markandhaiha Nagar, Agrahara Layout",,,,2.0,4.0,Unfurnished,West,1.6,Ready to Move,,False,,,,,Synthetic
ROW_01505,REAL_20615129,3 BHK Flat,60000000.0,2300.0,3.0,3,4,"One Bangalore West, Rajajinagar",Bengaluru,13.009999,77.553597,24.0,30.0,Fully Furnished,Unknown,1.0,Ready to Move,,False,Phoenix One Bangalore West,2026-07-03,resale,Resale,Real
ROW_01506,SYN_03501,,11870000.0,1685.0,3.0,3,1,"Maithri Layout, Kadugodi",,,,3.0,4.0,Unfurnished,East,0.2,Ready to Move,,False,,,,,Synthetic
ROW_01507,SYN_01164,,15160000.0,1018.0,2.0,2,1,"Devasthanagalu, Varthur",,,,10.0,10.0,Semi Furnished,East,1.0,Ready to Move,,False,,,,,Synthetic
ROW_01508,REAL_21027744,2 BHK Flat,11000000.0,1290.0,2.0,2,2,"Sri Balaji Layout, K R Puram",Bengaluru,13.006087,77.728722,1.0,5.0,Semi Furnished,Unknown,,Upcoming,2026-09-01,True,Mukunda Nandanam,2026-09-01,resale,Resale,Real
ROW_01509,SYN_04202,,20160000.0,1049.0,2.0,2,2,"Dodsworth Layout, Whitefield",,,,5.0,5.0,Semi Furnished,North,3.0,Ready to Move,,False,,,,,Synthetic
ROW_01510,SYN_01607,,12030000.0,848.0,2.0,2,1,"Manayata Tech Park, Thanisandra",,,,0.0,10.0,Unfurnished,West,4.0,Ready to Move,,False,,,,,Synthetic
ROW_01511,REAL_20946723,3 BHK Flat,16399999.999999998,1408.0,3.0,2,1,"Konadasapura, Bengaluru",Bengaluru,13.043137,77.749184,7.0,13.0,Semi Furnished,South,7.0,Ready to Move,,False,Sattva East Crest,2026-08-19,resale,Resale,Real
ROW_01512,SYN_00730,,28350000.0,2194.0,3.0,3,2,"5th Block, Koramangala",,,,5.0,7.0,Unfurnished,East,9.8,Ready to Move,,False,,,,,Synthetic
ROW_01513,SYN_02831,,7760000.0,730.0,2.0,2,1,"Phase I, Electronic City",,,,21.0,35.0,Unfurnished,West,3.3,Ready to Move,,False,,,,,Synthetic
ROW_01514,REAL_21131093,2 BHK Flat,7500000.0,650.0,2.0,2,1,"Samethanahalli, Bengaluru",Bengaluru,12.9791969717893,77.7893127058115,3.0,9.0,Semi Furnished,East,1.0,Ready to Move,,False,,2026-09-17,resale,Resale,Real
ROW_01515,REAL_18770641,2 BHK Flat,11000000.0,992.0,2.0,2,1,"Belathur, K R Puram",Bengaluru,13.011709,77.745934,14.0,27.0,Unfurnished,East,,Ready to Move,,False,Godrej Splendour,2026-09-03,resale,Resale,Real
ROW_01516,REAL_20882016,2 BHK Flat,12500000.0,924.0,2.0,2,1,"Uttarahalli -Manavarthekaval, Bengaluru",Bengaluru,12.867845,77.523033,3.0,15.0,Semi Furnished,Unknown,1.0,Ready to Move,,False,Prestige Primrose Hills,2026-08-09,resale,Resale,Real
ROW_01517,SYN_04876,,21750000.0,1318.0,2.0,2,1,"Phase 2, Whitefield",,,,6.0,7.0,Unfurnished,West,9.0,Ready to Move,,False,,,,,Synthetic
ROW_01518,REAL_20959179,4.5 BHK Flat,36000000.0,2451.0,4.5,4,2,"Nallurhalli, Whitefield",Bengaluru,12.968091,77.733482,6.0,26.0,Unfurnished,East,,Upcoming,2028-06-01,True,Prestige Park Grove,2026-08-20,resale,Resale,Real
ROW_01519,REAL_20859579,3 BHK Flat,20000000.0,1764.0,3.0,3,1,"Bharthi Nagar, K R Puram",Bengaluru,13.01913,77.721893,0.0,14.0,Semi Furnished,North,9.0,Ready to Move,,False,Fortius Waterscape,2026-08-06,resale,Resale,Real
ROW_01520,SYN_03975,,14970000.0,1424.0,3.0,3,1,"Huvinayakanahalli, Bengaluru",,,,10.0,12.0,Unfurnished,East,8.4,Ready to Move,,True,,,,,Synthetic
ROW_01521,SYN_00702,,14410000.0,1385.0,3.0,3,1,"Devin Paradise Enclave, Chokkanahalli",,,,2.0,4.0,Semi Furnished,West,1.0,Ready to Move,,False,,,,,Synthetic
ROW_01522,REAL_20516589,2 BHK Flat,14600000.0,1128.0,2.0,2,1,"Phase I, Electronic City",Bengaluru,12.832227,77.663651,17.0,19.0,Semi Furnished,West,8.0,Ready to Move,,False,Prestige Norwood at Sunrise Park,2026-06-20,resale,Resale,Real
ROW_01523,SYN_01103,,25150000.0,1580.0,3.0,3,1,"RWF West Colony, Yelahanka New Town",,,,2.0,5.0,Unfurnished,East,10.0,Ready to Move,,False,,,,,Synthetic
ROW_01524,REAL_20874291,3 BHK Flat,24900000.000000004,1553.0,3.0,2,1,"Balagere, Bengaluru",Bengaluru,12.9387083767124,77.7170536571302,12.0,15.0,Unfurnished,West,,Ready to Move,,False,,2026-08-08,resale,Resale,Real
ROW_01525,REAL_20220015,2 BHK Flat,8300000.0,887.0,2.0,2,1,"Chaithanya Samarth, Bommenahalli",Bengaluru,13.07164,77.73542,13.0,14.0,Unfurnished,West,1.0,Ready to Move,,False,Shriram WYT Field,2026-05-13,resale,Resale,Real
ROW_01526,REAL_19919697,2 BHK Flat,19500000.0,1197.0,2.0,2,1,"Eastwood Township, Harlur",Bengaluru,12.900631,77.665413,4.0,12.0,Semi Furnished,Unknown,8.0,Ready to Move,,False,Prestige Ferns Residency,2026-08-07,resale,Resale,Real
ROW_01527,SYN_03778,,13150000.0,1578.0,3.0,3,1,"Kothnur, Gottigere",,,,0.0,4.0,Semi Furnished,North,4.3,Ready to Move,,False,,,,,Synthetic
ROW_01528,SYN_04167,,8920000.0,1001.0,2.0,2,1,"Kacharakanahalli,Bisnahalli, Bengaluru",,,,1.0,35.0,Semi Furnished,North,6.7,Ready to Move,,False,,,,,Synthetic
ROW_01529,SYN_00982,,16090000.0,1895.0,3.0,2,1,"Sarjapur, Bengaluru",,,,4.0,4.0,Semi Furnished,West,2.0,Ready to Move,,False,,,,,Synthetic
ROW_01530,SYN_04944,,23580000.0,1782.0,3.0,2,1,"Dommasandra, Bengaluru",,,,13.0,14.0,Fully Furnished,Unknown,3.0,Ready to Move,,False,,,,,Synthetic
ROW_01531,REAL_20783434,2 BHK Flat,12500000.0,1400.0,2.0,2,1,"Park View Layout, Sahakara Nagar",Bengaluru,13.064878,77.590927,1.0,4.0,Semi Furnished,West,15.0,Ready to Move,,False,Chitrakut Century,2026-08-31,resale,Resale,Real
ROW_01532,REAL_19301737,2 BHK Flat,6600000.0,1104.0,2.0,2,0,"Yelachanayakanapura, Bengaluru",Bengaluru,13.09816764,77.81320075,1.0,4.0,Unfurnished,East,1.0,Ready to Move,,False,SPT Crafted Living,2026-06-17,resale,Resale,Real
ROW_01533,SYN_00046,,9080000.0,1311.0,2.0,2,1,"Phase 1, Whitefield",,,,9.0,14.0,Unfurnished,North,27.7,Ready to Move,,False,,,,,Synthetic
ROW_01534,REAL_20917796,2 BHK Flat,10200000.0,678.0,2.0,1,1,"Manayata Tech Park, Thanisandra",Bengaluru,13.051197,77.622772,10.0,23.0,Unfurnished,East,2.0,Ready to Move,,False,Sobha Dream Gardens,2026-08-14,resale,Resale,Real
ROW_01535,REAL_19825968,3 BHK Flat,16000000.0,1660.0,3.0,2,1,"DLF Newtown, Akshayanagar",Bengaluru,12.874202,77.619499,4.0,18.0,Semi Furnished,East,11.0,Ready to Move,,False,DLF Westend Heights,2026-08-13,resale,Resale,Real
ROW_01536,SYN_01374,,9960000.0,1104.0,2.0,2,2,"Venugopal Reddy Layout, Arakere",,,,19.0,23.0,Semi Furnished,West,9.0,Ready to Move,,False,,,,,Synthetic
ROW_01537,REAL_20676270,2 BHK Flat,5400000.0,1204.0,2.0,2,0,"Thyvakanahally, Bengaluru",Bengaluru,12.832672,77.786263,1.0,4.0,Semi Furnished,West,10.0,Ready to Move,,False,Mayur Daffodil,2026-07-11,resale,Resale,Real
ROW_01538,REAL_20915102,3 BHK Flat,29800000.0,1785.0,3.0,3,2,"Sonnenahalli, K R Puram",Bengaluru,13.0153187670973,77.7373874123109,12.0,13.0,Semi Furnished,West,6.0,Ready to Move,,False,,2026-08-14,resale,Resale,Real
ROW_01539,REAL_20422584,2 BHK Flat,15600000.0,1015.0,2.0,2,1,"Devasthanagalu, Varthur",Bengaluru,12.934273,77.739616,12.0,32.0,Unfurnished,West,,Ready to Move,,False,Prestige Lavender Fields,2026-08-08,resale,Resale,Real
ROW_01540,REAL_20875537,2 BHK Flat,14000000.0,1104.0,2.0,2,1,"Chikkakannalli, Bengaluru",Bengaluru,12.891599,77.705559,12.0,27.0,Unfurnished,Unknown,1.0,Ready to Move,,False,Godrej Park Retreat,2026-08-08,resale,Resale,Real
ROW_01541,REAL_21131420,2 BHK Flat,6200000.0,1034.0,2.0,2,1,"BEML Cooperative Society Layout, Bengaluru",Bengaluru,12.811885,77.783623,1.0,10.0,Semi Furnished,North,10.0,Ready to Move,,False,Shriram Smrithi,2026-09-17,resale,Resale,Real
ROW_01542,REAL_20887559,3 BHK Flat,20900000.0,1580.0,3.0,3,1,"Dodsworth Layout, Whitefield",Bengaluru,12.9698361261294,77.7490637273097,6.0,19.0,Unfurnished,North,,Ready to Move,,False,White Field Ville,2026-08-10,resale,Resale,Real
ROW_01543,SYN_00008,,26150000.0,1814.0,3.0,3,2,"Nallurhalli, Whitefield",,,,11.0,14.0,Unfurnished,West,16.0,Ready to Move,,False,,,,,Synthetic
ROW_01544,SYN_01159,,8970000.0,868.0,1.0,1,2,"Boovanahalli, Bengaluru",,,,3.0,5.0,Semi Furnished,East,1.9,Ready to Move,,False,,,,,Synthetic
ROW_01545,SYN_02377,,17370000.0,1573.0,3.0,2,1,"Suryanagar, Bommasandra",,,,1.0,4.0,Semi Furnished,Unknown,2.1,Ready to Move,,False,,,,,Synthetic
ROW_01546,REAL_20116160,1 BHK Flat,11500000.0,855.0,1.0,1,1,"Raghuvanahalli, Subramanyapura",Bengaluru,12.880396,77.545136,5.0,14.0,Unfurnished,South,1.0,Ready to Move,,False,Centreo,2026-08-31,resale,Resale,Real
ROW_01547,SYN_00216,,14000000.0,1350.0,3.0,3,1,"Huvinayakanahalli, Bengaluru",,,,5.0,26.0,Unfurnished,East,8.0,Ready to Move,,False,,,,,Synthetic
ROW_01548,SYN_01031,,26520000.0,1668.0,3.0,2,1,"Chikkakannalli, Bengaluru",,,,21.0,32.0,Semi Furnished,North,0.5,Ready to Move,,False,,,,,Synthetic
ROW_01549,REAL_21095417,2 BHK Flat,9000000.0,1180.0,2.0,2,1,"Sarjapur, Bengaluru",Bengaluru,12.8558032478922,77.7893501296659,1.0,10.0,Unfurnished,East,,Ready to Move,,False, Sarjapur Railway Mens Cghs Layout,2026-09-11,resale,Resale,Real
ROW_01550,SYN_00449,,23990000.0,1776.0,3.0,3,1,"Dr.Shivaram Karanth Nagar, Jakkur",,,,3.0,14.0,Semi Furnished,North,9.6,Ready to Move,,False,,,,,Synthetic
ROW_01551,REAL_21054885,2 BHK Flat,14200000.0,1209.0,2.0,2,1,"Phase I, Electronic City",Bengaluru,12.8372472589578,77.6714499842278,6.0,14.0,Unfurnished,West,,Ready to Move,,False,S2 Homes Electronic City by S2 Homes,2026-09-05,resale,Resale,Real
ROW_01552,SYN_01916,,20630000.0,1470.0,3.0,3,1,"Ardendale, Kannamangala - Whitefield Hoskote Road",,,,17.0,18.0,Unfurnished,West,8.9,Ready to Move,,False,,,,,Synthetic
ROW_01553,REAL_20177816,3.5 BHK Flat,25000000.0,1898.0,3.5,4,1,"V. Kallahalli, Bengaluru",Bengaluru,12.878448,77.771454,8.0,30.0,Unfurnished,West,1.0,Ready to Move,,False,The Prestige City Avalon Park,2026-08-06,resale,Resale,Real
ROW_01554,REAL_20844299,4 BHK Flat,125000000.0,2800.0,4.0,4,4,"One Bangalore West, Rajajinagar",Bengaluru,13.009999,77.553597,9.0,30.0,Fully Furnished,East,10.0,Ready to Move,,False,Phoenix One Bangalore West,2026-08-04,resale,Resale,Real
ROW_01555,REAL_20887558,3 BHK Flat,21000000.0,1560.0,3.0,2,1,"Srinivasa Nagar, Banashankari",Bengaluru,12.9353843636066,77.5528425546425,3.0,4.0,Semi Furnished,East,8.0,Ready to Move,,False,Banashankari Residency,2026-08-10,resale,Resale,Real
ROW_01556,SYN_02922,,17330000.0,1227.0,2.0,2,1,"Hanumanthappa Layout, Kyalasanahalli",,,,10.0,12.0,Semi Furnished,West,6.3,Ready to Move,,False,,,,,Synthetic
ROW_01557,SYN_04501,,5460000.0,478.0,1.0,1,1,"Gummanahalli, Bengaluru",,,,4.0,4.0,Unfurnished,East,4.0,Ready to Move,,True,,,,,Synthetic
ROW_01558,REAL_21135463,3 BHK Flat,30000000.0,1851.0,3.0,3,1,"Hosapalya, Kudlu Gate",Bengaluru,12.889577,77.640076,3.0,22.0,Semi Furnished,East,7.0,Ready to Move,,False,Sattva Cadenza,2026-09-17,resale,Resale,Real
ROW_01559,REAL_19517068,2 BHK Flat,9500000.0,1200.0,2.0,2,1,"Kodigehalli, K R Puram",Bengaluru,12.99931,77.723862,3.0,5.0,Semi Furnished,North,8.0,Ready to Move,,False,Sraddha Lakefront,2026-08-24,resale,Resale,Real
ROW_01560,REAL_20882373,4 BHK Flat,26000000.0,2123.0,4.0,4,1,"Hosahalli, Bengaluru",Bengaluru,13.146092,77.638924,8.0,13.0,Unfurnished,Unknown,1.0,Ready to Move,,False,Purva Zenium,2026-08-09,resale,Resale,Real
ROW_01561,REAL_19531845,2 BHK Flat,19500000.0,1344.0,2.0,2,1,"Doddakannelli, Bengaluru",Bengaluru,12.906938,77.699944,8.0,15.0,Semi Furnished,East,1.0,Ready to Move,,False,Mana Uber Verdant II,2026-08-25,resale,Resale,Real
ROW_01562,REAL_20966405,2 BHK Flat,6800000.0,738.0,2.0,2,1,"Bendiganahalli, Bengaluru",Bengaluru,13.070745,77.746445,6.0,14.0,Unfurnished,Unknown,1.0,Ready to Move,,False,Shriram WYTField,2026-08-21,resale,Resale,Real
ROW_01563,SYN_02739,,5650000.0,1190.0,2.0,2,1,"Sree Narayana Nagar, Kadagrahara",,,,3.0,10.0,Unfurnished,North,10.2,Ready to Move,,False,,,,,Synthetic
ROW_01564,SYN_00518,,19260000.0,1294.0,2.0,2,1,"Gunjur Village, Bengaluru",,,,11.0,27.0,Unfurnished,East,3.0,Ready to Move,,False,,,,,Synthetic
ROW_01565,SYN_00248,,28780000.0,2429.0,4.0,4,2,"Nehru Nagar, Bengaluru",,,,2.0,18.0,Unfurnished,North,11.1,Ready to Move,,False,,,,,Synthetic
ROW_01566,REAL_20304592,3 BHK Flat,16900000.0,1360.0,3.0,2,2,"Devasthanagalu, Varthur",Bengaluru,12.934061,77.74157,23.0,26.0,Semi Furnished,Unknown,4.0,Ready to Move,,False,Myhna Maple,2026-05-23,resale,Resale,Real
ROW_01567,REAL_20716295,3 BHK Flat,31000000.0,1973.0,3.0,3,1,"BDA Colony, Jeevan Bima Nagar",Bengaluru,12.960173,77.658142,6.0,9.0,Semi Furnished,South,16.0,Ready to Move,,False,Sattva Splendor,2026-09-17,resale,Resale,Real
ROW_01568,SYN_00073,,10050000.0,680.0,1.0,1,1,"Lords Steps Layout, Panathur",,,,5.0,13.0,Semi Furnished,Unknown,1.9,Upcoming,2026-11-16,True,,,,,Synthetic
ROW_01569,REAL_20374017,4 BHK Flat,45000000.0,3600.0,4.0,4,3,"Thanisandra, Bengaluru",Bengaluru,13.060527,77.609856,3.0,4.0,Unfurnished,East,10.0,Ready to Move,,False,Legacy Celino,2026-07-15,resale,Resale,Real
ROW_01570,SYN_04512,,18040000.0,1700.0,3.0,3,2,"Chambenahalli, Bengaluru",,,,25.0,25.0,Unfurnished,West,5.0,Ready to Move,,False,,,,,Synthetic
ROW_01571,REAL_20860056,2 BHK Flat,13500000.0,1092.0,2.0,2,1,"Bengaluru Hardware Park, Bengaluru",Bengaluru,13.14783,77.67757,4.0,28.0,Unfurnished,East,,Ready to Move,,False,Godrej Ananda,2026-08-06,resale,Resale,Real
ROW_01572,REAL_21080020,3 BHK Flat,23200000.0,1774.0,3.0,3,2,"Marathahalli Village, Marathahalli",Bengaluru,12.9569100096918,77.6984861698703,8.0,10.0,Semi Furnished,East,19.0,Ready to Move,,False,,2026-09-09,resale,Resale,Real
ROW_01573,SYN_04058,,26730000.0,1953.0,3.0,3,1,"Begur, Bengaluru",,,,2.0,31.0,Semi Furnished,South,15.0,Ready to Move,,False,,,,,Synthetic
ROW_01574,REAL_17745337,2 BHK Flat,12000000.0,820.0,2.0,2,2,"Manayata Tech Park, Thanisandra",Bengaluru,13.051197,77.622772,22.0,23.0,Unfurnished,Unknown,1.0,Ready to Move,,False,Sobha Dream Gardens,2026-07-25,resale,Resale,Real
ROW_01575,SYN_02623,,24610000.0,1684.0,3.0,2,1,"Anchepalya, Bengaluru",,,,34.0,34.0,Unfurnished,East,1.5,Upcoming,2026-09-30,True,,,,,Synthetic
ROW_01576,SYN_04691,,12710000.0,1113.0,2.0,2,1,"Belathur, K R Puram",,,,15.0,15.0,Unfurnished,East,2.1,Ready to Move,,False,,,,,Synthetic
ROW_01577,SYN_00502,,7900000.0,1123.0,2.0,2,1,"Budigere Cross, Bengaluru",,,,15.0,17.0,Unfurnished,East,9.9,Ready to Move,,False,,,,,Synthetic
ROW_01578,SYN_04702,,5470000.0,969.0,2.0,2,1,"Munnekollal, Bengaluru",,,,4.0,14.0,Semi Furnished,East,7.0,Upcoming,2027-03-08,True,,,,,Synthetic
ROW_01579,SYN_03480,,21970000.0,1473.0,3.0,3,1,"Kodathi, Bengaluru",,,,4.0,4.0,Unfurnished,Unknown,1.4,Ready to Move,,False,,,,,Synthetic
ROW_01580,SYN_00504,,13790000.0,1353.0,2.0,2,1,"Kacharakanahalli,Bisnahalli, Bengaluru",,,,2.0,4.0,Semi Furnished,North,9.1,Ready to Move,,False,,,,,Synthetic
ROW_01581,REAL_15701933,2 BHK Flat,14000000.0,1650.0,2.0,3,1,"EPIP Zone, Brookefield",Bengaluru,12.971726,77.713272,1.0,8.0,Semi Furnished,East,15.0,Ready to Move,,False,Bren Corporation SJR Brooklyn,2026-08-03,resale,Resale,Real
ROW_01582,SYN_04085,,8790000.0,1288.0,3.0,3,1,"BDA Colony, Jeevan Bima Nagar",,,,5.0,5.0,Unfurnished,West,3.5,Ready to Move,,False,,,,,Synthetic
ROW_01583,REAL_21008255,2 BHK Flat,6900000.0,697.0,2.0,2,1,"Koralur, Samethanahalli",Bengaluru,12.984141,77.794952,6.0,8.0,Semi Furnished,East,1.0,Ready to Move,,False,Sowparnika Ashiyana Phase I,2026-08-29,resale,Resale,Real
ROW_01584,REAL_20902656,3 BHK Flat,22000000.0,1889.0,3.0,3,1,"DLF Newtown, Akshayanagar",Bengaluru,12.874202,77.619499,7.0,18.0,Semi Furnished,East,11.0,Ready to Move,,False,DLF Westend Heights,2026-08-12,resale,Resale,Real
