price,area_sqft,bhk,bathrooms,parking,location,floor_number,total_floors,furnishing,facing,age_years,possession_category,possession_date,is_under_construction
30000000.0,1994.0,3.0,3,2,"Aditya Layout, RR Nagar",23.0,28.0,Unfurnished,East,,Upcoming,2026-07-24,True
16000000.0,1600.0,3.0,2,2,"Celesta, Battarahalli",7.0,12.0,Unfurnished,East,2.0,Ready to Move,,False
13000000.0,1110.0,2.0,2,1,"Gunjur, Bengaluru",23.0,24.0,Semi Furnished,West,5.0,Ready to Move,,False
11000000.0,1192.0,2.0,2,1,"Devin Paradise Enclave, Chokkanahalli",7.0,35.0,Unfurnished,East,1.0,Ready to Move,,False
28500000.0,1602.0,3.0,3,1,"HAL 2nd Stage, Indira Nagar",2.0,4.0,Semi Furnished,Unknown,12.0,Ready to Move,,False
19000000.0,900.0,2.0,2,1,"Classic Orchids Layout, Kalena Agrahara",9.0,18.0,Semi Furnished,North,3.0,Ready to Move,,False
24300000.0,1664.0,3.0,3,1,"Varthur, Bengaluru",18.0,21.0,Semi Furnished,East,,Ready to Move,,False
10700000.0,1220.0,2.0,2,2,"Dodsworth Layout, Whitefield",12.0,14.0,Semi Furnished,Unknown,6.0,Ready to Move,,False
11100000.000000002,1250.0,2.0,2,1,"Phase I, Electronic City",10.0,12.0,Semi Furnished,North,10.0,Ready to Move,,False
11000000.0,1145.0,2.0,2,1,"Nagondanahalli, Bengaluru",1.0,4.0,Fully Furnished,North,4.0,Ready to Move,,False
22500000.0,1175.0,2.0,2,1,"Thigalarapalya, K R Puram",7.0,14.0,Semi Furnished,Unknown,8.0,Ready to Move,,False
7500000.0,1125.0,2.0,2,1,"Janatha Colony, Chikkanagamangala",3.0,28.0,Unfurnished,Unknown,1.0,Ready to Move,,False
52000000.0,2500.0,4.0,4,3,"Sahakara Nagar, Bengaluru",9.0,15.0,Unfurnished,West,1.0,Ready to Move,,False
16200000.000000002,1632.0,2.5,2,1,"Sathya Sai Layout, Whitefield",2.0,12.0,Unfurnished,West,,Upcoming,2026-11-30,True
28500000.0,1750.0,3.0,3,1,"Sathya Sai Layout, Whitefield",9.0,26.0,Unfurnished,East,,Upcoming,2027-08-01,True
10900000.0,970.0,2.0,2,1,"Gummanahalli, Bengaluru",4.0,21.0,Unfurnished,East,3.0,Ready to Move,,False
12600000.0,1315.0,3.0,2,1,"Choodasandra, Bengaluru",2.0,5.0,Semi Furnished,North,13.0,Ready to Move,,False
21500000.0,1900.0,3.0,3,2,"V S Reddy Colony, Kadugodi",4.0,14.0,Semi Furnished,South,16.0,Ready to Move,,False
12100000.0,964.0,2.0,2,1,"Aishwarya Crystal Layout, Begur",2.0,17.0,Semi Furnished,West,1.0,Ready to Move,,False
19000000.0,1420.0,3.0,2,1,"Konadasapura, Bengaluru",4.0,17.0,Fully Furnished,Unknown,5.0,Ready to Move,,False
14000000.0,1012.0,2.0,2,1,"Devasthanagalu, Varthur",11.0,14.0,Semi Furnished,East,4.0,Ready to Move,,False
10500000.0,980.0,2.0,2,1,"Thirumalashettyhally, Bengaluru",15.0,24.0,Unfurnished,West,1.0,Ready to Move,,False
18000000.0,1637.0,3.0,3,2,"Konadasapura, Bengaluru",1.0,15.0,Semi Furnished,Unknown,5.0,Ready to Move,,False
15500000.0,1300.0,3.0,3,1,"Shivanahalli 2nd Stage, Nehru Nagar",7.0,12.0,Unfurnished,West,,Upcoming,2027-08-01,True
82000000.0,3100.0,4.0,4,1,"Iblur Village, Bellandur",4.0,16.0,Semi Furnished,North,9.0,Ready to Move,,False
8500000.0,1362.0,2.0,2,1,"Subramanyapura, Bengaluru",2.0,5.0,Semi Furnished,West,6.0,Ready to Move,,False
19000000.0,1600.0,3.0,3,1,"OMBR Layout, Banaswadi",1.0,4.0,Semi Furnished,North,2.0,Ready to Move,,False
13500000.0,1400.0,3.0,2,1,"SNN Raj Serenity, Akshayanagar",1.0,14.0,Semi Furnished,East,10.0,Ready to Move,,False
13200000.0,1097.0,3.0,2,1,"Belathur, K R Puram",16.0,27.0,Unfurnished,East,,Ready to Move,,False
21100000.0,1575.0,3.0,3,1,"Eastwood Township, Kasavanahalli",1.0,11.0,Semi Furnished,South,14.0,Ready to Move,,False
14800000.0,1161.0,2.0,2,1,"Budigere Cross, Bengaluru",14.0,19.0,Semi Furnished,Unknown,8.0,Ready to Move,,False
25500000.0,1431.0,2.0,2,0,"Bileshivale, Bengaluru",16.0,26.0,Unfurnished,North,,Upcoming,2026-09-15,True
11700000.0,1007.0,2.0,2,2,"Manayata Tech Park, Thanisandra",8.0,23.0,Semi Furnished,East,,Upcoming,2026-07-24,True
35000000.0,2305.0,3.0,3,1,"Bileshivale, Bengaluru",14.0,33.0,Unfurnished,East,,Ready to Move,,False
14200000.0,1134.0,2.0,2,1,"Dodsworth Layout, Whitefield",7.0,12.0,Semi Furnished,East,8.0,Ready to Move,,False
21300000.0,1248.0,3.0,3,1,"Vallabha Nagar, Uttarahalli Hobli",6.0,7.0,Semi Furnished,Unknown,18.0,Ready to Move,,False
8200000.0,620.0,1.0,1,0,"Balagere, Bengaluru",11.0,13.0,Semi Furnished,East,5.0,Ready to Move,,False
13000000.0,991.0,2.0,2,1,"Phase I, Electronic City",8.0,21.0,Semi Furnished,East,2.0,Ready to Move,,False
8600000.0,1100.0,2.0,2,2,"Vignan Nagar, Kaggadasapura",1.0,4.0,Semi Furnished,East,2.0,Ready to Move,,False
27900000.0,1838.0,3.0,3,2,"Rammana Layout, Byrathi",4.0,9.0,Unfurnished,East,,Upcoming,2026-08-27,True
9800000.0,1690.0,3.0,3,1,"Aishwarya Crystal Layout, Singasandra",0.0,4.0,Fully Furnished,West,10.0,Ready to Move,,False
12500000.0,784.0,2.0,2,1,"Anchepalya, Bengaluru",14.0,30.0,Semi Furnished,East,3.0,Ready to Move,,False
27500000.0,1753.0,3.0,3,1,"5th Block, Koramangala",4.0,12.0,Semi Furnished,East,3.0,Ready to Move,,False
17100000.0,1235.0,2.0,2,2,"Dodsworth Layout, Whitefield",2.0,5.0,Semi Furnished,East,4.0,Ready to Move,,False
12300000.0,1287.0,2.0,2,1,"Dodsworth Layout, Whitefield",2.0,4.0,Semi Furnished,West,9.0,Ready to Move,,False
21000000.0,1640.0,3.0,3,1,"Dommasandra, Bengaluru",3.0,32.0,Unfurnished,East,1.0,Ready to Move,,False
27000000.0,1600.0,3.0,3,1,"Lakshminarayana Pura, Munnekollal",9.0,12.0,Semi Furnished,Unknown,,Upcoming,2026-08-09,True
32700000.0,1846.0,3.0,3,1,"1A Block, Koramangala",4.0,4.0,Semi Furnished,East,15.0,Ready to Move,,False
19700000.0,1438.0,3.0,2,2,"KHB Games Village, Koramangala",2.0,6.0,Semi Furnished,South,10.0,Ready to Move,,False
22599999.999999996,1916.0,3.0,3,2,"Navarathna Agrahara, Bengaluru",11.0,26.0,Semi Furnished,East,8.0,Ready to Move,,False
7750000.0,834.0,2.0,2,1,"Sarjapur, Bengaluru",1.0,5.0,Semi Furnished,East,3.0,Ready to Move,,False
23400000.0,1948.0,3.0,4,1,"Navarathna Agrahara, Bengaluru",8.0,26.0,Semi Furnished,West,9.0,Ready to Move,,False
5000000.0,1050.0,2.0,2,1,"BEML Cooperative Society Layout, Bengaluru",0.0,7.0,Semi Furnished,East,8.0,Ready to Move,,False
10400000.0,925.0,2.0,2,1,"Choodasandra, Bengaluru",11.0,15.0,Unfurnished,Unknown,,Ready to Move,,False
19000000.0,1498.0,3.0,3,1,"Yadavanahalli, Bengaluru",27.0,39.0,Unfurnished,East,,Ready to Move,,False
8800000.0,1167.0,2.0,2,1,"Varthur, Bengaluru",3.0,4.0,Semi Furnished,Unknown,6.0,Ready to Move,,False
12500000.0,841.0,2.0,2,1,"Yadavanahalli, Bengaluru",26.0,33.0,Semi Furnished,East,,Ready to Move,,False
8500000.0,1250.0,3.0,3,1,"Phase I, Electronic City",4.0,5.0,Semi Furnished,West,9.0,Ready to Move,,False
95000000.0,3500.0,4.0,4,3,"Mahantara Lay Out, Kempegowda Nagar",11.0,21.0,Unfurnished,North,7.0,Ready to Move,,False
7900000.0,605.0,1.0,1,1,"Dodsworth Layout, Whitefield",22.0,29.0,Unfurnished,West,,Ready to Move,,False
16000000.0,1410.0,3.0,2,1,"Konadasapura, Bengaluru",3.0,17.0,Semi Furnished,Unknown,7.0,Ready to Move,,False
12500000.0,980.0,2.0,2,2,"Anchepalya, Bengaluru",7.0,19.0,Semi Furnished,North,4.0,Ready to Move,,False
15900000.0,900.0,2.0,2,1,"Devasthanagalu, Varthur",32.0,33.0,Unfurnished,West,,Upcoming,2026-06-02,True
30000000.0,1774.0,3.0,3,1,"2nd Stage, Uttarahalli Hobli",6.0,23.0,Unfurnished,West,1.0,Ready to Move,,False
4700000.0,698.0,2.0,2,1,"Attibele, Bengaluru",14.0,14.0,Unfurnished,East,1.0,Ready to Move,,False
22599999.999999996,1917.0,3.0,3,2,"P&T Layout, Thanisandra",11.0,26.0,Semi Furnished,East,8.0,Ready to Move,,False
23400000.0,1948.0,3.0,4,1,"P&T Layout, Thanisandra",8.0,26.0,Semi Furnished,West,9.0,Ready to Move,,False
8500000.0,900.0,2.0,2,1,"Kundalahalli, Brookefield",2.0,3.0,Unfurnished,West,15.0,Ready to Move,,False
22200000.000000004,1785.0,3.0,3,1,"Bengaluru Hardware Park, Bengaluru",18.0,18.0,Unfurnished,East,,Ready to Move,,False
7100000.0,950.0,2.0,2,1,"Sarjapur, Bengaluru",2.0,4.0,Semi Furnished,North,7.0,Ready to Move,,False
23500000.0,1345.0,3.0,3,1,"Srinivasa Nagar, Banashankari",8.0,12.0,Semi Furnished,East,10.0,Ready to Move,,False
9600000.0,1145.0,2.0,2,1,"Dodsworth Layout, Whitefield",4.0,5.0,Semi Furnished,Unknown,5.0,Ready to Move,,False
10000000.0,1119.0,2.0,2,1,"S R Layout, Murugeshpalya",3.0,4.0,Semi Furnished,North,16.0,Ready to Move,,False
24000000.0,1790.0,3.5,3,2,"Cheemasandra, Bengaluru",15.0,18.0,Unfurnished,Unknown,,Upcoming,2026-08-04,True
16200000.000000002,1700.0,3.0,3,1,"Srinivasa Nagar, Banashankari",3.0,5.0,Semi Furnished,West,7.0,Ready to Move,,False
14500000.0,1337.0,3.0,2,1,"Bidare Agraha, Bengaluru",1.0,11.0,Semi Furnished,North,4.0,Ready to Move,,False
6100000.0,858.0,2.0,2,1,"Kuthaganahalli, Bengaluru",2.0,4.0,Semi Furnished,East,3.0,Ready to Move,,False
21000000.0,1880.0,3.0,2,1,"Sannatammanahalli, Battarahalli",6.0,38.0,Semi Furnished,Unknown,7.0,Ready to Move,,False
17400000.0,1234.0,2.0,2,1,"Dwarka Nagar, Kattigenahalli",13.0,14.0,Unfurnished,North,2.0,Ready to Move,,False
12700000.0,960.0,2.0,2,1,"Varthur, Bengaluru",4.0,6.0,Semi Furnished,North,1.0,Ready to Move,,False
15000000.0,980.0,2.0,2,1,"Sulthangunta, Shivaji Nagar",7.0,7.0,Semi Furnished,West,35.0,Ready to Move,,False
14000000.0,1156.0,2.0,2,1,"Virupakshapura, Bengaluru",0.0,4.0,Semi Furnished,West,3.0,Ready to Move,,False
28000000.0,1670.0,3.0,3,1,"Devarabisanahalli, Bellandur",3.0,14.0,Semi Furnished,West,18.0,Ready to Move,,False
35000000.0,1540.0,3.0,3,1,"Lakedew Residency- Phase 2, Harlur",15.0,18.0,Semi Furnished,West,7.0,Ready to Move,,False
11800000.0,1058.0,2.0,2,2,"Manayata Tech Park, Thanisandra",15.0,23.0,Semi Furnished,East,1.0,Ready to Move,,False
35500000.0,2305.0,3.0,3,2,"Bileshivale, Bengaluru",6.0,36.0,Fully Furnished,East,,Ready to Move,,False
21000000.0,1386.0,3.0,3,1,"Dommasandra, Bengaluru",7.0,32.0,Unfurnished,North,1.0,Ready to Move,,False
11000000.0,1000.0,2.0,2,2,"Phase 5, Chikkanayakanahalli, Choodasandra",6.0,14.0,Unfurnished,East,4.0,Ready to Move,,False
18500000.0,1600.0,3.0,3,1,"OMBR Layout, Banaswadi",1.0,4.0,Semi Furnished,Unknown,2.0,Ready to Move,,False
19500000.0,1344.0,2.0,2,1,"Janatha Colony, Doddakannelli",8.0,14.0,Semi Furnished,East,4.0,Ready to Move,,False
22599999.999999996,1374.0,2.0,2,1,"Bellandur Village, Bellandur",4.0,14.0,Semi Furnished,Unknown,2.0,Ready to Move,,False
31000000.0,1700.0,3.0,3,1,"Lords Steps Layout, Panathur",2.0,18.0,Unfurnished,East,1.0,Ready to Move,,False
30000000.0,1817.0,3.0,3,1,"Ramagondanahalli, Whitefield",4.0,17.0,Unfurnished,West,,Ready to Move,,False
7500000.0,1092.0,2.0,2,1,"Devasthanagalu, Varthur",0.0,5.0,Semi Furnished,West,10.0,Ready to Move,,False
12000000.0,1000.0,2.5,2,1,"Thirumalashettyhally, Bengaluru",2.0,12.0,Semi Furnished,Unknown,1.0,Ready to Move,,False
10700000.0,1149.0,2.0,2,1,"Gollahalli, Electronic City",11.0,14.0,Semi Furnished,East,7.0,Ready to Move,,False
26000000.0,1680.0,3.0,3,1,"Thigala Chowdadenahalli, Bengaluru",19.0,28.0,Unfurnished,Unknown,,Upcoming,2026-08-27,True
5400000.0,1206.0,2.0,2,0,"Thyvakanahally, Bengaluru",1.0,4.0,Semi Furnished,West,10.0,Ready to Move,,False
7950000.0,927.0,2.0,2,1,"Sree Narayana Nagar, Kadagrahara",5.0,7.0,Semi Furnished,Unknown,2.0,Ready to Move,,False
6350000.0,1000.0,2.0,2,1,"Phase I, Electronic City",1.0,6.0,Semi Furnished,North,10.0,Ready to Move,,False
8000000.0,1195.0,2.0,2,1,"Nallurhalli, Whitefield",0.0,5.0,Semi Furnished,East,11.0,Ready to Move,,False
22000000.0,1780.0,3.0,3,1,"Yerthiganahalli, Bengaluru",4.0,4.0,Unfurnished,North,2.0,Ready to Move,,False
22500000.0,1100.0,2.0,2,1,"Kodigehalli, K R Puram",5.0,14.0,Semi Furnished,West,1.0,Ready to Move,,False
14800000.0,1116.0,3.0,2,1,"Yelahanka, Bengaluru",2.0,4.0,Unfurnished,West,2.0,Ready to Move,,False
18500000.0,1740.0,3.0,3,0,"Narayanapura, Bengaluru",1.0,17.0,Semi Furnished,Unknown,3.0,Ready to Move,,False
9000000.0,1670.0,3.0,3,1,"Horamavu Agara, Horamavu",2.0,5.0,Unfurnished,West,,Ready to Move,,False
26200000.0,1615.0,3.0,3,1,"Nagavara, Bengaluru",1.0,20.0,Semi Furnished,East,4.0,Ready to Move,,False
9000000.0,1180.0,2.0,2,1,"Sarjapur, Bengaluru",1.0,10.0,Unfurnished,East,,Ready to Move,,False
10000000.0,838.0,2.0,2,1,"Yadavanahalli, Bengaluru",6.0,33.0,Unfurnished,East,,Ready to Move,,False
10400000.0,1470.0,3.0,2,1,"Ayyappa Nagar, K R Puram",3.0,5.0,Semi Furnished,South,9.0,Ready to Move,,False
13799999.999999998,1490.0,3.0,3,1,"Tatanagar, Devinagar",5.0,5.0,Unfurnished,West,8.0,Ready to Move,,False
22000000.0,1112.0,2.5,2,1,"Seetharampalya, Hoodi",7.0,16.0,Semi Furnished,West,3.0,Ready to Move,,False
43500000.0,2711.0,4.0,4,2,"Sathya Sai Layout, Whitefield",20.0,28.0,Unfurnished,West,,Ready to Move,,False
16399999.999999998,1300.0,2.0,2,1,"Vasthu Layout, Parappana Agrahara",2.0,5.0,Unfurnished,East,,Ready to Move,,False
11500000.0,959.0,2.0,2,1,"Jyotipuram, Bengaluru",7.0,14.0,Unfurnished,East,1.0,Ready to Move,,False
16299999.999999998,1395.0,2.0,2,1,"EPIP Zone, Brookefield",9.0,9.0,Semi Furnished,North,10.0,Ready to Move,,False
11500000.0,1535.0,3.0,3,1,"ISRO Akash Vihar Layout, Gantiganahalli",1.0,3.0,Unfurnished,North,1.0,Ready to Move,,False
8000000.0,1180.0,2.0,2,1,"Vijay Nagar, Whitefield",4.0,5.0,Semi Furnished,East,9.0,Ready to Move,,False
5200000.0,1100.0,2.0,2,1,"Doddanekundi, Bengaluru",2.0,4.0,Semi Furnished,West,15.0,Ready to Move,,False
13000000.0,984.0,2.0,2,1,"63 Degrees East, Chikkakannalli",10.0,13.0,Semi Furnished,North-East,3.0,Ready to Move,,False
19300000.0,1300.0,2.5,2,1,"Ilyas Nagar, Kumaraswamy Layout",15.0,18.0,Semi Furnished,West,4.0,Ready to Move,,False
18000000.0,1499.0,3.0,3,1,"Yadavanahalli, Bengaluru",7.0,38.0,Unfurnished,West,1.0,Ready to Move,,False
61000000.0,4686.0,4.0,4,3,"Basavanna Nagar, K R Puram",8.0,33.0,Unfurnished,East,1.0,Ready to Move,,False
9800000.0,1087.0,3.0,2,1,"Dommasandra, Bengaluru",2.0,13.0,Semi Furnished,North,3.0,Ready to Move,,False
16200000.000000002,1600.0,3.0,3,1,"Bollineni Silas, K R Puram",11.0,13.0,Semi Furnished,West,6.0,Ready to Move,,False
43500000.0,2475.0,4.0,4,1,"Kodigehalli, K R Puram",19.0,19.0,Unfurnished,East,1.0,Ready to Move,,False
8000000.0,1644.0,3.0,3,1,"Manayata Tech Park, Thanisandra",1.0,6.0,Semi Furnished,East,12.0,Ready to Move,,False
24500000.0,1500.0,3.0,3,1,"Thigala Chowdadenahalli, Bengaluru",16.0,28.0,Unfurnished,East,1.0,Ready to Move,,False
27500000.0,1697.0,3.0,3,2,"Gunjur Village, Bengaluru",16.0,30.0,Semi Furnished,East,5.0,Ready to Move,,False
13400000.0,1290.0,2.0,2,1,"Seegehalli, Whitefield - Hoskote Road, K R Puram",12.0,34.0,Unfurnished,West,,Ready to Move,,False
7950000.0,1158.0,2.0,2,1,"Chikkadasarahalli, Bengaluru",2.0,12.0,Unfurnished,West,,Ready to Move,,False
20800000.0,1745.0,3.0,3,1,"Reliaable Tranquil Layout, Bengaluru",3.0,6.0,Semi Furnished,East,12.0,Ready to Move,,False
31300000.0,1910.0,3.0,3,1,"Lords Steps Layout, Panathur",15.0,18.0,Unfurnished,East,,Ready to Move,,False
31000000.0,1980.0,3.0,3,2,"Sathya Sai Layout, Whitefield",22.0,28.0,Unfurnished,West,,Ready to Move,,False
15000000.0,1161.0,2.0,2,1,"Budigere Cross, Bengaluru",15.0,23.0,Semi Furnished,East,8.0,Ready to Move,,False
60000000.0,3434.0,4.0,4,4,"Basavanna Nagar, K R Puram",2.0,30.0,Fully Furnished,Unknown,1.0,Ready to Move,,False
9600000.0,1170.0,2.0,2,1,"Kodigehalli, K R Puram",3.0,5.0,Semi Furnished,East,10.0,Ready to Move,,False
25600000.0,1519.0,3.0,3,1,"Pantarapalya, Nayandahalli",19.0,21.0,Semi Furnished,East,4.0,Ready to Move,,False
25000000.0,1124.0,3.0,2,1,"Panathur, Bengaluru",6.0,12.0,Unfurnished,East,,Ready to Move,,False
22900000.0,1150.0,3.0,3,1,"Devasthanagalu, Varthur",11.0,33.0,Unfurnished,North,,Upcoming,2026-08-26,True
25600000.0,1553.0,3.0,2,1,"Balagere, Bengaluru",6.0,14.0,Unfurnished,East,,Ready to Move,,False
21900000.0,2250.0,3.0,3,2,"Avalahalli, Avalahalli",3.0,4.0,Unfurnished,East,,Upcoming,2026-08-27,True
30000000.0,2100.0,3.0,3,1,"Sripuram, Sheshadripuram",1.0,4.0,Semi Furnished,Unknown,25.0,Ready to Move,,False
5000000.0,500.0,1.0,1,1,"Yelachanayakanapura, Bengaluru",4.0,14.0,Fully Furnished,Unknown,,Ready to Move,,False
20400000.0,1670.0,3.0,3,1,"Bengaluru Hardware Park, Bengaluru",3.0,18.0,Unfurnished,West,,Ready to Move,,False
26000000.0,1150.0,3.0,3,1,"Block 5 Stage 1, HBR Layout",1.0,7.0,Unfurnished,North,,Ready to Move,,False
16000000.0,1500.0,2.0,2,2,"Block 2, Rajajinagar",2.0,4.0,Fully Furnished,North,4.0,Ready to Move,,False
6200000.0,850.0,2.0,2,1,"Doddabanahalli, Bidare Agraha",18.0,19.0,Semi Furnished,East,8.0,Ready to Move,,False
14500000.0,1321.0,3.0,3,2,"Gummanahalli, Bengaluru",11.0,21.0,Semi Furnished,North,2.0,Ready to Move,,False
30600000.0,1820.0,3.0,3,1,"Varthur, Bengaluru",9.0,26.0,Semi Furnished,West,1.0,Ready to Move,,False
14000000.0,1450.0,3.0,2,1,"Avalahalli, Yelahanka",1.0,9.0,Semi Furnished,East,10.0,Ready to Move,,False
10900000.0,1308.0,2.0,2,1,"Ganga Layout, Rayasandra",7.0,12.0,Semi Furnished,East,12.0,Ready to Move,,False
8500000.0,750.0,1.0,1,2,"Devin Paradise Enclave, Tirumanahalli",15.0,34.0,Semi Furnished,Unknown,1.0,Ready to Move,,False
12000000.0,1140.0,2.0,2,1,"Skanda Avani, Chikkakannalli",1.0,7.0,Semi Furnished,East,2.0,Ready to Move,,False
22000000.0,1431.0,3.0,2,1,"Thigala Chowdadenahalli, Bengaluru",25.0,27.0,Unfurnished,North-East,,Ready to Move,,False
13500000.0,970.0,2.0,2,1,"Chikkakannalli, Bengaluru",21.0,27.0,Unfurnished,West,,Ready to Move,,False
15800000.0,1070.0,3.0,2,1,"Doddathoguru, Electronic City",6.0,8.0,Semi Furnished,East,9.0,Ready to Move,,False
23300000.0,1746.0,3.0,3,2,"Phase I, Electronic City",1.0,12.0,Semi Furnished,South,16.0,Ready to Move,,False
11299999.999999998,1209.0,2.0,2,1,"K R Puram, Bengaluru",9.0,13.0,Semi Furnished,East,6.0,Ready to Move,,False
16900000.0,1950.0,3.5,3,1,"Seegehalli, K R Puram",2.0,5.0,Unfurnished,West,,Ready to Move,,False
7800000.0,646.0,1.0,1,1,"Gummanahalli, Bengaluru",16.0,23.0,Semi Furnished,North,2.0,Ready to Move,,False
9800000.0,1254.0,3.0,2,1,"Maithri Layout, Kadugodi",4.0,5.0,Semi Furnished,East,7.0,Ready to Move,,False
8500000.0,956.0,2.0,2,1,"Boovanahalli, Bengaluru",16.0,19.0,Unfurnished,Unknown,2.0,Ready to Move,,False
9000000.0,981.0,3.0,2,1,"Kacharakanahalli,Bisnahalli, Bengaluru",3.0,4.0,Semi Furnished,East,3.0,Ready to Move,,False
14300000.0,1655.0,3.0,3,1,"Terracon Doctors Enclave, Chandapura",10.0,16.0,Unfurnished,East,,Ready to Move,,False
17700000.0,1418.0,3.0,3,1,"RR Nagar, Bengaluru",4.0,11.0,Unfurnished,North,1.0,Ready to Move,,False
30000000.0,1915.0,3.0,3,1,"Lords Steps Layout, Panathur",12.0,18.0,Unfurnished,West,,Upcoming,2028-12-01,True
9500000.0,1256.0,2.0,2,1,"Industrial Area, Yelahanka New Town",1.0,5.0,Semi Furnished,East,7.0,Ready to Move,,False
17000000.0,1146.0,3.0,3,1,"Upkar Layout, Whitefield",8.0,27.0,Unfurnished,East,,Upcoming,2027-03-01,True
13500000.0,1000.0,2.0,2,1,"Medahalli, Bengaluru",1.0,28.0,Unfurnished,East,,Upcoming,2026-09-05,True
17000000.0,1955.0,3.0,3,2,"Seegehalli, Whitefield - Hoskote Road, K R Puram",3.0,5.0,Fully Furnished,East,2.0,Ready to Move,,False
7600000.0,1600.0,3.0,3,1,"Sree Narayana Nagar, Kadagrahara",1.0,5.0,Unfurnished,Unknown,1.0,Ready to Move,,False
18400000.0,1439.0,2.0,2,1,"Rachenahalli, Thanisandra",9.0,19.0,Semi Furnished,East,7.0,Ready to Move,,False
9900000.0,1370.0,3.0,2,1,"K R Puram, Bengaluru",3.0,6.0,Semi Furnished,East,11.0,Ready to Move,,False
21300000.0,2108.0,3.0,2,1,"Kambipura, Bengaluru",8.0,14.0,Unfurnished,West,,Upcoming,2028-12-30,True
22000000.0,1785.0,3.0,3,1,"Gummanahalli, Bengaluru",18.0,18.0,Unfurnished,East,,Upcoming,2028-09-01,True
19000000.0,1310.0,2.0,2,1,"Gunjur Village, Bengaluru",24.0,25.0,Unfurnished,East,1.0,Ready to Move,,False
26500000.0,2200.0,3.0,3,1,"Akme Encore, Brookefield",2.0,12.0,Semi Furnished,East,10.0,Ready to Move,,False
17000000.0,869.0,1.0,1,2,"Kannuru, Bengaluru",16.0,16.0,Fully Furnished,East,5.0,Ready to Move,,False
8900000.0,934.0,2.0,2,1,"Budigere Cross, Bengaluru",6.0,19.0,Semi Furnished,North,3.0,Ready to Move,,False
8500000.0,1090.0,2.0,2,1,"Wipro Corporate, Kaikondrahalli",1.0,5.0,Semi Furnished,East,11.0,Ready to Move,,False
22100000.0,1328.0,3.0,2,1,"Varthur, Bengaluru",24.0,26.0,Semi Furnished,East,1.0,Ready to Move,,False
12700000.0,1295.0,3.0,2,1,"Karnasree Layout, Medahalli",3.0,5.0,Semi Furnished,East,3.0,Ready to Move,,False
6500000.0,1151.0,2.0,2,0,"7th Phase, JP Nagar",4.0,4.0,Semi Furnished,North,5.0,Ready to Move,,False
29000000.0,2490.0,4.0,4,2,"Prakruthi Nagar, Kogilu",10.0,11.0,Unfurnished,East,2.0,Ready to Move,,False
14600000.0,1404.0,2.5,2,1,"Janatha Colony, Doddakannelli",3.0,5.0,Semi Furnished,West,8.0,Ready to Move,,False
19000000.0,1585.0,3.0,3,1,"Vastu Bhoomi, K R Puram",,,Unfurnished,Unknown,,Ready to Move,,False
6950000.0,1068.0,2.0,2,1,"Somasundarapalya, Bengaluru",3.0,5.0,Semi Furnished,East,15.0,Ready to Move,,False
22000000.0,1890.0,3.0,3,1,"Thomas Town, Cooke Town",4.0,9.0,Semi Furnished,Unknown,23.0,Ready to Move,,False
25200000.0,1571.0,3.0,3,2,"Jayanagar Housing Society Layout, Subramanyapura",4.0,19.0,Fully Furnished,North,4.0,Ready to Move,,False
11000000.0,1185.0,2.0,2,2,"3G Homes Crimson Layout, Kadugodi",0.0,4.0,Unfurnished,Unknown,7.0,Ready to Move,,False
23500000.0,1580.0,3.0,2,2,"Anchepalya, Bengaluru",23.0,30.0,Semi Furnished,East,5.0,Ready to Move,,False
13500000.0,1183.0,2.0,2,1,"P&T Layout, Kannuru",0.0,36.0,Unfurnished,West,1.0,Ready to Move,,False
14000000.0,1000.0,2.0,2,1,"Balagere, Bengaluru",8.0,20.0,Semi Furnished,Unknown,5.0,Ready to Move,,False
15900000.0,1249.0,2.0,2,1,"Dodsworth Layout, Whitefield",1.0,12.0,Semi Furnished,North,12.0,Ready to Move,,False
11600000.0,981.0,2.0,2,1,"Dodsworth Layout, Whitefield",25.0,28.0,Unfurnished,Unknown,,Ready to Move,,False
8500000.0,971.0,3.0,2,1,"Gummanahalli, Bengaluru",14.0,22.0,Unfurnished,West,,Upcoming,2026-12-31,True
8000000.0,1041.0,2.0,2,1,"Sonnenahalli Colony, K R Puram",1.0,4.0,Semi Furnished,North,7.0,Ready to Move,,False
30299999.999999996,1850.0,3.0,3,1,"Basavanapura, K R Puram",11.0,15.0,Unfurnished,East,,Upcoming,2027-06-01,True
25800000.0,1850.0,3.0,3,1,"Dommasandra, Bengaluru",19.0,30.0,Unfurnished,East,,Ready to Move,,False
6650000.0,1015.0,2.0,2,1,"Sarjapur, Bengaluru",3.0,8.0,Semi Furnished,North,2.0,Ready to Move,,False
10500000.0,980.0,2.0,2,1,"Konappana Agrahara, Electronic City",5.0,10.0,Semi Furnished,North,10.0,Ready to Move,,False
19000000.0,1312.0,2.0,2,0,"Pai Layout, Mahadevapura",1.0,10.0,Semi Furnished,East,15.0,Ready to Move,,False
7400000.0,1150.0,2.0,2,1,"Malleshpalya, Kaggadasapura",6.0,12.0,Semi Furnished,East,9.0,Ready to Move,,False
7500000.0,880.0,2.0,2,1,"Gunjur Village, Bengaluru",3.0,3.0,Semi Furnished,North,5.0,Ready to Move,,False
6900000.0,744.0,2.0,2,1,"Chaithanya Samarth, Bommenahalli",1.0,10.0,Unfurnished,East,,Ready to Move,,False
